"homeTeam","awayTeam","homeScore","awayScore","date","gameID","playoff","season","winner","loser","MOV","previousHomeElo","previousAwayElo","newHomeElo","newAwayElo","homeWinPct","awayWinPct","drawPct","expectedWinner","correct"
"FlameThrowers","Spiders",20,21,2018-04-07,"2018-04-07-SJ-SF",FALSE,"2018","Spiders","FlameThrowers",1,1629.29701780662,1419.41408650487,1611.74865338684,1436.97819610849,0.855784742712574,0.143447408627874,0.00076784865955179,"FlameThrowers",FALSE
"Aviators","Growlers",30,17,2018-04-07,"2018-04-07-SD-LA",FALSE,"2018","Aviators","Growlers",13,1480.70818890118,1372.13308193956,1498.89675029819,1354.03148570494,0.768086363733875,0.230804785126123,0.00110885114000142,"Aviators",TRUE
"Breeze","Royal",22,24,2018-04-07,"2018-04-07-MTL-DC",FALSE,"2018","Royal","Breeze",2,1561.21537003563,1449.80195289036,1536.04685695108,1475.0063459765,0.770984001861447,0.227916890411104,0.00109910772744901,"Breeze",FALSE
"Cascades","Wind Chill",29,28,2018-04-07,"2018-04-07-MIN-SEA",FALSE,"2018","Cascades","Wind Chill",1,1471.64022882347,1512.05991790344,1480.26412538086,1503.46741675538,0.5841550923265,0.414331018794329,0.00151388887917098,"Cascades",TRUE
"AlleyCats","Radicals",13,20,2018-04-07,"2018-04-07-MAD-IND",FALSE,"2018","Radicals","AlleyCats",7,1441.51198787156,1627.60426716656,1417.84817952846,1651.35994606614,0.377845119060674,0.62068796399808,0.00146691694124668,"Radicals",TRUE
"Thunderbirds","Mechanix",17,16,2018-04-07,"2018-04-07-DET-PIT",FALSE,"2018","Thunderbirds","Mechanix",1,1514.50627988084,1139.89076249435,1515.75373924745,1138.65058488751,0.938715692572135,0.0609265742492585,0.000357733178606212,"Thunderbirds",TRUE
"Flyers","Legion",14,17,2018-04-07,"2018-04-07-DAL-RAL",FALSE,"2018","Legion","Flyers",3,1581.33080288096,1647.8991281327,1558.60826791002,1670.6857996577,0.547191738004745,0.451263760356987,0.00154450163826786,"Flyers",FALSE
"Cannons","Hustle",15,17,2018-04-07,"2018-04-07-ATL-TB",FALSE,"2018","Hustle","Cannons",2,1455.91057355964,1378.74634787772,1431.90148233377,1402.7951528326,0.734333508760777,0.264451821275536,0.00121466996368697,"Cannons",FALSE
"Empire","Rush",14,18,2018-04-14,"2018-04-14-TOR-NY",FALSE,"2018","Rush","Empire",4,1388.52093044475,1634.36529461206,1373.89199508887,1649.05807215981,0.300973729177533,0.697712790237672,0.00131348058479475,"Rush",TRUE
"Spiders","FlameThrowers",27,28,2018-04-14,"2018-04-14-SF-SJ",FALSE,"2018","FlameThrowers","Spiders",1,1436.97819610849,1611.74865338684,1428.77220698999,1619.98570727412,0.393283466305698,0.605227711351764,0.00148882234253833,"FlameThrowers",TRUE
"Cascades","Growlers",16,22,2018-04-14,"2018-04-14-SD-SEA",FALSE,"2018","Growlers","Cascades",6,1480.26412538086,1354.03148570494,1434.86409744336,1399.49207185876,0.785697293524895,0.213254680101008,0.00104802637409745,"Cascades",FALSE
"Cannons","Flyers",17,20,2018-04-14,"2018-04-14-RAL-TB",FALSE,"2018","Flyers","Cannons",3,1431.90148233377,1558.60826791002,1412.71128245323,1577.86299516257,0.460866623394316,0.537583704781513,0.00154967182417109,"Flyers",TRUE
"Sol","Aviators",23,22,2018-04-14,"2018-04-14-LA-AUS",FALSE,"2018","Sol","Aviators",1,1357.04305665171,1498.89675029819,1368.72493210749,1487.24688515385,0.439289292452258,0.559174265523098,0.00153644202464331,"Aviators",FALSE
"Thunderbirds","Union",15,20,2018-04-14,"2018-04-14-CHI-PIT",FALSE,"2018","Union","Thunderbirds",5,1515.75373924745,1276.30419295989,1469.4058335706,1322.68798138311,0.875545939556935,0.123776209039955,0.000677851403109414,"Thunderbirds",FALSE
"Phoenix","Rush",18,19,2018-04-15,"2018-04-15-TOR-PHI",FALSE,"2018","Rush","Phoenix",1,1240.17349492573,1649.05807215981,1237.13318965158,1652.11463813575,0.144154990436716,0.855074014186447,0.000770995376837336,"Rush",TRUE
"Legion","Aviators",20,17,2018-04-15,"2018-04-15-LA-DAL",FALSE,"2018","Legion","Aviators",3,1670.6857996577,1487.24688515385,1677.42115674156,1480.54656296389,0.835962384461486,0.163184351133489,0.00085326440502459,"Legion",TRUE
"Nightwatch","Hustle",17,18,2018-04-15,"2018-04-15-ATL-NSH",FALSE,"2018","Hustle","Nightwatch",1,1148.09043393891,1402.7951528326,1142.00995234523,1408.90257523585,0.290353122576897,0.708360408899056,0.00128646852404668,"Hustle",TRUE
"FlameThrowers","Rush",18,28,2018-04-21,"2018-04-21-TOR-SF",FALSE,"2018","Rush","FlameThrowers",10,1619.98570727412,1652.11463813575,1577.26472449596,1694.94325461749,0.595699898048996,0.402799261331679,0.00150084061932432,"FlameThrowers",FALSE
"Hustle","Cannons",19,18,2018-04-21,"2018-04-21-TB-ATL",FALSE,"2018","Hustle","Cannons",1,1408.90257523585,1412.71128245323,1416.47449157314,1405.16928756918,0.634275688298961,0.364279102535884,0.00144520916515456,"Hustle",TRUE
"Growlers","Cascades",26,25,2018-04-21,"2018-04-21-SEA-SD",FALSE,"2018","Growlers","Cascades",1,1399.49207185876,1434.86409744336,1407.96801759346,1426.41937904022,0.591195770553559,0.407298100736175,0.00150612871026662,"Growlers",TRUE
"Nightwatch","Flyers",26,31,2018-04-21,"2018-04-21-RAL-NSH",FALSE,"2018","Flyers","Nightwatch",5,1142.00995234523,1577.86299516257,1135.12996822382,1584.7805591792,0.126039126606095,0.873272421634628,0.000688451759276787,"Flyers",TRUE
"AlleyCats","Thunderbirds",27,18,2018-04-21,"2018-04-21-PIT-IND",FALSE,"2018","AlleyCats","Thunderbirds",9,1417.84817952846,1469.4058335706,1447.58956949134,1439.76982634943,0.568501241521929,0.429969827844111,0.00152893063395987,"AlleyCats",TRUE
"Empire","Outlaws",28,16,2018-04-21,"2018-04-21-OTT-NY",FALSE,"2018","Empire","Outlaws",12,1373.89199508887,1262.70297394948,1391.36425953021,1245.31453878329,0.770755844758749,0.228144276548756,0.00109987869249534,"Empire",TRUE
"Phoenix","Royal",26,21,2018-04-21,"2018-04-21-MTL-PHI",FALSE,"2018","Phoenix","Royal",5,1237.13318965158,1475.0063459765,1274.41784638052,1437.79401073252,0.310714861539486,0.687948124011422,0.00133701444909151,"Royal",FALSE
"Mechanix","Radicals",12,27,2018-04-21,"2018-04-21-MAD-DET",FALSE,"2018","Radicals","Mechanix",15,1138.65058488751,1651.35994606614,1131.46237956149,1658.58927821804,0.0847987059123447,0.91471612408282,0.000485170004834945,"Radicals",TRUE
"Wind Chill","Union",24,23,2018-04-21,"2018-04-21-CHI-MIN",FALSE,"2018","Wind Chill","Union",1,1503.46741675538,1322.68798138311,1506.87882365339,1319.29427483157,0.833852234022415,0.165285695544292,0.000862070433292866,"Wind Chill",TRUE
"Aviators","Spiders",25,16,2018-04-22,"2018-04-22-SJ-LA",FALSE,"2018","Aviators","Spiders",9,1480.54656296389,1428.77220698999,1500.79419194436,1408.61345452043,0.704863400690051,0.293841103861251,0.00129549544869767,"Aviators",TRUE
"Breeze","Outlaws",26,19,2018-04-22,"2018-04-22-OTT-DC",FALSE,"2018","Breeze","Outlaws",7,1536.04685695108,1245.31453878329,1541.91182133136,1239.48256225025,0.904315184118381,0.0951466308417381,0.000538185039880804,"Breeze",TRUE
"Legion","Sol",23,21,2018-04-22,"2018-04-22-AUS-DAL",FALSE,"2018","Legion","Sol",2,1677.42115674156,1368.72493210749,1680.239584009,1365.92250683106,0.912896614956981,0.0866088441335179,0.00049454090950099,"Legion",TRUE
"Spiders","Growlers",18,17,2018-04-27,"2018-04-27-SD-SJ",FALSE,"2018","Spiders","Growlers",1,1408.61345452043,1407.96801759346,1416.06115742407,1400.55001921515,0.640202696266729,0.358362282994761,0.0014350207385101,"Spiders",TRUE
"Sol","Flyers",25,23,2018-04-27,"2018-04-27-RAL-AUS",FALSE,"2018","Sol","Flyers",2,1365.92250683106,1584.7805591792,1387.97115073491,1562.77796813053,0.334629596741807,0.663980648543179,0.00138975471501368,"Flyers",FALSE
"FlameThrowers","Growlers",21,25,2018-04-28,"2018-04-28-SD-SF",FALSE,"2018","Growlers","FlameThrowers",4,1577.26472449596,1400.55001921515,1537.65961707663,1440.19687799019,0.830585175520579,0.168539228896713,0.000875595582708472,"FlameThrowers",FALSE
"Legion","Flyers",20,24,2018-04-28,"2018-04-28-RAL-DAL",FALSE,"2018","Flyers","Legion",4,1680.239584009,1562.77796813053,1643.08728074132,1599.98182515657,0.777073356625601,0.221848350818283,0.00107829255611624,"Legion",FALSE
"Radicals","Thunderbirds",29,13,2018-04-28,"2018-04-28-PIT-MAD",FALSE,"2018","Radicals","Thunderbirds",16,1658.58927821804,1439.76982634943,1670.14970317955,1428.27139875899,0.862018200703222,0.137241817086635,0.000739982210142848,"Radicals",TRUE
"Cannons","Nightwatch",25,13,2018-04-28,"2018-04-28-NSH-TB",FALSE,"2018","Cannons","Nightwatch",12,1405.16928756918,1135.12996822382,1413.22875176376,1127.1152958427,0.893499857880209,0.10590824985691,0.000591892262881685,"Cannons",TRUE
"Outlaws","Royal",33,35,2018-04-28,"2018-04-28-MTL-OTT",FALSE,"2018","Royal","Outlaws",2,1239.48256225025,1437.79401073252,1227.51603878021,1449.80822070085,0.361457472701729,0.637102122221751,0.00144040507651977,"Royal",TRUE
"Union","AlleyCats",21,25,2018-04-28,"2018-04-28-IND-CHI",FALSE,"2018","AlleyCats","Union",4,1319.29427483157,1447.58956949134,1297.12333463602,1469.83537496788,0.458595407235694,0.539856039851373,0.00154855291293343,"AlleyCats",TRUE
"Phoenix","Breeze",18,18,2018-04-28,"2018-04-28-DC-PHI",FALSE,"2018","DRAW","DRAW",0,1274.41784638052,1541.91182133136,1274.41784638052,1541.91182133136,0.27542088829796,0.723333009844425,0.0012461018576152,"Breeze",FALSE
"Growlers","Spiders",31,28,2018-05-04,"2018-05-04-SJ-SD",FALSE,"2018","Growlers","Spiders",3,1440.19687799019,1416.06115742407,1453.8142131446,1402.5007123673,0.670724780198525,0.327899583585518,0.00137563621595732,"Growlers",TRUE
"Flyers","Cannons",23,20,2018-05-05,"2018-05-05-TB-RAL",FALSE,"2018","Flyers","Cannons",3,1599.98182515657,1413.22875176376,1606.60946601525,1406.63569213606,0.83856177431651,0.160595884843009,0.000842340840480765,"Flyers",TRUE
"Aviators","Spiders",33,31,2018-05-05,"2018-05-05-SJ-LA",FALSE,"2018","Aviators","Spiders",2,1500.79419194436,1402.5007123673,1508.7192253795,1394.61304513516,0.757376812598538,0.241479229164841,0.00114395823662117,"Aviators",TRUE
"Cascades","FlameThrowers",27,25,2018-05-05,"2018-05-05-SF-SEA",FALSE,"2018","Cascades","FlameThrowers",2,1426.41937904022,1537.65961707663,1443.46588186485,1520.66446378735,0.483051069588424,0.515391714386392,0.00155721602518333,"FlameThrowers",FALSE
"Royal","Phoenix",14,17,2018-05-05,"2018-05-05-PHI-MTL",FALSE,"2018","Phoenix","Royal",3,1449.80822070085,1274.41784638052,1415.73638271832,1308.5258308421,0.829509746879506,0.169610234358229,0.000880018762265122,"Royal",FALSE
"Wind Chill","Radicals",19,20,2018-05-05,"2018-05-05-MAD-MIN",FALSE,"2018","Radicals","Wind Chill",1,1506.87882365339,1670.14970317955,1498.34551233594,1678.71446858684,0.409185340302411,0.589306387940898,0.00150827175669088,"Radicals",TRUE
"Mechanix","AlleyCats",22,31,2018-05-05,"2018-05-05-IND-DET",FALSE,"2018","AlleyCats","Mechanix",9,1131.46237956149,1469.83537496788,1117.3723191556,1483.99569641469,0.20176442447769,0.797229463548605,0.00100611197370459,"AlleyCats",TRUE
"Empire","Breeze",19,18,2018-05-05,"2018-05-05-DC-NY",FALSE,"2018","Empire","Breeze",1,1391.36425953021,1541.91182133136,1403.30685402674,1530.00103867281,0.427002165909146,0.571471523014941,0.00152631107591317,"Breeze",FALSE
"Hustle","Sol",22,23,2018-05-05,"2018-05-05-AUS-ATL",FALSE,"2018","Sol","Hustle",1,1416.47449157314,1387.97115073491,1402.49385803975,1401.97997570701,0.676253454789758,0.322382904730725,0.00136364047951704,"Hustle",FALSE
"Outlaws","Phoenix",22,19,2018-05-06,"2018-05-06-PHI-OTT",FALSE,"2018","Outlaws","Phoenix",3,1227.51603878021,1308.5258308421,1247.19033785422,1288.91611332616,0.526524757668798,0.471921043691769,0.00155419863943307,"Outlaws",TRUE
"Thunderbirds","AlleyCats",18,27,2018-05-06,"2018-05-06-IND-PIT",FALSE,"2018","AlleyCats","Thunderbirds",9,1428.27139875899,1483.99569641469,1389.4858646261,1522.88696907835,0.562608107684362,0.435858089674138,0.00153380264149988,"Thunderbirds",FALSE
"Nightwatch","Sol",22,20,2018-05-06,"2018-05-06-AUS-NSH",FALSE,"2018","Nightwatch","Sol",2,1127.1152958427,1401.97997570701,1151.46618664284,1377.66968959382,0.267034707880784,0.731743085240699,0.0012222068785166,"Sol",FALSE
"Hustle","Cannons",27,26,2018-05-12,"2018-05-12-TB-ATL",FALSE,"2018","Hustle","Cannons",1,1402.49385803975,1406.63569213606,1410.07510082247,1399.08438672837,0.633830740586672,0.364723303023906,0.00144595638942202,"Hustle",TRUE
"Spiders","FlameThrowers",23,26,2018-05-12,"2018-05-12-SF-SJ",FALSE,"2018","FlameThrowers","Spiders",3,1394.61304513516,1520.66446378735,1375.38438148217,1539.95767133733,0.461804132077299,0.536645753007282,0.00155011491541968,"FlameThrowers",TRUE
"Breeze","Flyers",25,24,2018-05-12,"2018-05-12-RAL-DC",FALSE,"2018","Breeze","Flyers",1,1530.00103867281,1606.60946601525,1539.70511421461,1596.93762501061,0.532836425672256,0.465611772558326,0.0015518017694181,"Breeze",TRUE
"Union","Thunderbirds",21,16,2018-05-12,"2018-05-12-PIT-CHI",FALSE,"2018","Union","Thunderbirds",5,1297.12333463602,1389.4858646261,1323.44175478745,1363.25116726898,0.510210359397738,0.488231547179596,0.00155809342266588,"Union",TRUE
"Wind Chill","Mechanix",34,17,2018-05-12,"2018-05-12-DET-MIN",FALSE,"2018","Wind Chill","Mechanix",17,1498.34551233594,1117.3723191556,1503.3700387795,1112.37718659699,0.94078760830385,0.0588659944288216,0.000346397267328061,"Wind Chill",TRUE
"Sol","Legion",23,27,2018-05-12,"2018-05-12-DAL-AUS",FALSE,"2018","Legion","Sol",4,1377.66968959382,1643.08728074132,1364.15440466057,1656.663510872,0.277812596422049,0.72093464837356,0.00125275520439105,"Legion",TRUE
"Royal","Rush",18,21,2018-05-13,"2018-05-13-TOR-MTL",FALSE,"2018","Rush","Royal",3,1415.73638271832,1694.94325461749,1404.74345349878,1705.98683343144,0.26217095219979,0.736621102935679,0.00120794486453146,"Rush",TRUE
"AlleyCats","Thunderbirds",27,24,2018-05-13,"2018-05-13-PIT-IND",FALSE,"2018","AlleyCats","Thunderbirds",3,1522.88696907835,1363.25116726898,1530.43779894037,1355.73869489209,0.816298227453313,0.182768585315703,0.000933187230983318,"AlleyCats",TRUE
"Cascades","Aviators",26,30,2018-05-13,"2018-05-13-LA-SEA",FALSE,"2018","Aviators","Cascades",4,1443.46588186485,1508.7192253795,1416.99702794154,1535.26247999113,0.549066612090988,0.449390029288688,0.00154335862032362,"Cascades",FALSE
"Radicals","Mechanix",37,8,2018-05-13,"2018-05-13-DET-MAD",FALSE,"2018","Radicals","Mechanix",29,1678.71446858684,1112.37718659699,1680.81341793054,1110.29100947072,0.978806263392304,0.0210647716030186,0.000128965004677392,"Radicals",TRUE
"FlameThrowers","Cascades",32,29,2018-05-18,"2018-05-18-SEA-SF",FALSE,"2018","FlameThrowers","Cascades",3,1539.95767133733,1416.99702794154,1548.91212534172,1408.08618797273,0.782508827344036,0.216431848688575,0.00105932396738914,"FlameThrowers",TRUE
"Nightwatch","Cannons",32,30,2018-05-19,"2018-05-19-TB-NSH",FALSE,"2018","Nightwatch","Cannons",2,1151.46618664284,1399.08438672837,1174.73172166367,1375.86225716776,0.298829823082002,0.699862035317387,0.00130814160061132,"Cannons",FALSE
"Spiders","Cascades",24,14,2018-05-19,"2018-05-19-SEA-SJ",FALSE,"2018","Spiders","Cascades",10,1375.38438148217,1408.08618797273,1404.4367416997,1379.1415324642,0.594905415962763,0.403592792307937,0.00150179172930004,"Spiders",TRUE
"Empire","Phoenix",23,15,2018-05-19,"2018-05-19-PHI-NY",FALSE,"2018","Empire","Phoenix",8,1403.30685402674,1288.91611332616,1418.06051838217,1274.23353096523,0.773996106042545,0.224915024971227,0.00108886898622862,"Empire",TRUE
"Thunderbirds","Wind Chill",21,33,2018-05-19,"2018-05-19-MIN-PIT",FALSE,"2018","Wind Chill","Thunderbirds",12,1355.73869489209,1503.3700387795,1322.49311574611,1536.7335977313,0.431114430385594,0.567355658026529,0.00152991158787708,"Wind Chill",TRUE
"Union","Radicals",16,24,2018-05-19,"2018-05-19-MAD-CHI",FALSE,"2018","Radicals","Union",8,1323.44175478745,1680.81341793054,1311.12125912398,1693.19666884274,0.184723368123647,0.814335731345327,0.000940900531025246,"Radicals",TRUE
"Growlers","Aviators",20,25,2018-05-19,"2018-05-19-LA-SD",FALSE,"2018","Aviators","Growlers",5,1453.8142131446,1535.26247999113,1425.56968468648,1563.590491937,0.525895475770403,0.47255011383916,0.00155441039043636,"Growlers",FALSE
"Rush","Breeze",33,20,2018-05-19,"2018-05-19-DC-TOR",FALSE,"2018","Rush","Breeze",13,1705.98683343144,1539.70511421461,1719.91354261167,1525.84964004983,0.821965796472962,0.177123559879924,0.000910643647114434,"Rush",TRUE
"Sol","Hustle",28,19,2018-05-19,"2018-05-19-ATL-AUS",FALSE,"2018","Sol","Hustle",9,1364.15440466057,1410.07510082247,1393.34095026892,1380.99341145433,0.576442862567045,0.422035456534423,0.00152168089853183,"Sol",TRUE
"Rush","Outlaws",21,19,2018-05-20,"2018-05-20-OTT-TOR",FALSE,"2018","Rush","Outlaws",2,1719.91354261167,1247.19033785422,1721.06308139172,1246.0476904168,0.964213502518286,0.0355719618611945,0.000214535620519853,"Rush",TRUE
"Mechanix","Wind Chill",24,34,2018-05-20,"2018-05-20-MIN-DET",FALSE,"2018","Wind Chill","Mechanix",10,1110.29100947072,1536.7335977313,1100.64296916541,1546.43396847249,0.132128091689643,0.867155252864098,0.000716655446258763,"Wind Chill",TRUE
"Royal","Breeze",21,20,2018-05-20,"2018-05-20-DC-MTL",FALSE,"2018","Royal","Breeze",1,1404.74345349878,1525.84964004983,1415.79825215918,1514.82716837301,0.468886584525023,0.529560307617747,0.00155310785723051,"Breeze",FALSE
"Legion","Hustle",26,21,2018-05-20,"2018-05-20-ATL-DAL",FALSE,"2018","Legion","Hustle",5,1656.663510872,1380.99341145433,1662.13113312396,1375.55627941291,0.896545137285639,0.102877946387626,0.000576916326735108,"Legion",TRUE
"Aviators","Growlers",25,23,2018-05-26,"2018-05-26-SD-LA",FALSE,"2018","Aviators","Growlers",2,1563.590491937,1425.56968468648,1570.21264017979,1418.98038093761,0.796901534214973,0.2020911391469,0.00100732663812683,"Aviators",TRUE
"Radicals","Flyers",16,24,2018-05-26,"2018-05-26-RAL-MAD",FALSE,"2018","Flyers","Radicals",8,1693.19666884274,1596.93762501061,1643.85530869084,1646.35417544565,0.75521832268515,0.243630815657611,0.00115086165723971,"Radicals",FALSE
"Rush","Phoenix",28,23,2018-05-26,"2018-05-26-PHI-TOR",FALSE,"2018","Rush","Phoenix",5,1721.06308139172,1274.23353096523,1723.22929102529,1272.08023366055,0.958698833239023,0.0410549790233932,0.00024618773758342,"Rush",TRUE
"Breeze","Empire",29,21,2018-05-26,"2018-05-26-NY-DC",FALSE,"2018","Breeze","Empire",8,1514.82716837301,1418.06051838217,1530.78408028103,1402.17868260663,0.755758094173189,0.243092765079289,0.00114914074752223,"Breeze",TRUE
"AlleyCats","Union",26,22,2018-05-26,"2018-05-26-CHI-IND",FALSE,"2018","AlleyCats","Union",4,1530.43779894037,1311.12125912398,1536.98849752615,1304.60570504352,0.862358199374682,0.136903352209258,0.000738448416060189,"AlleyCats",TRUE
"Nightwatch","Sol",27,21,2018-05-26,"2018-05-26-AUS-NSH",FALSE,"2018","Nightwatch","Sol",6,1174.73172166367,1393.34095026892,1213.76607749618,1354.38820279259,0.334948587538291,0.66366100261919,0.00139040984251881,"Sol",FALSE
"Outlaws","Phoenix",30,18,2018-05-27,"2018-05-27-PHI-OTT",FALSE,"2018","Outlaws","Phoenix",12,1246.0476904168,1272.08023366055,1276.40776808891,1241.83444605139,0.604122748922064,0.394386977026813,0.00149027405112367,"Outlaws",TRUE
"Flyers","Sol",32,14,2018-06-01,"2018-06-01-AUS-RAL",FALSE,"2018","Flyers","Sol",18,1646.35417544565,1354.38820279259,1654.6051893123,1346.18362852023,0.904927908400571,0.0945369925881081,0.000535099011321066,"Flyers",TRUE
"Royal","Rush",20,24,2018-06-02,"2018-06-02-TOR-MTL",FALSE,"2018","Rush","Royal",4,1415.79825215918,1723.22929102529,1404.49110881658,1734.5906739512,0.231976057795074,0.766911169125757,0.00111277307916935,"Rush",TRUE
"Cascades","Spiders",25,29,2018-06-02,"2018-06-02-SJ-SEA",FALSE,"2018","Spiders","Cascades",4,1379.1415324642,1404.4367416997,1350.02247941464,1433.62744222853,0.605137391671332,0.393373666753104,0.00148894157556434,"Cascades",FALSE
"Growlers","FlameThrowers",24,25,2018-06-02,"2018-06-02-SF-SD",FALSE,"2018","FlameThrowers","Growlers",1,1418.98038093761,1548.91212534172,1409.4798482871,1558.44487773166,0.456257445290325,0.542195220834506,0.00154733387516859,"FlameThrowers",TRUE
"Empire","Outlaws",24,21,2018-06-02,"2018-06-02-OTT-NY",FALSE,"2018","Empire","Outlaws",3,1402.17868260663,1276.40776808891,1411.01918399202,1267.61047578482,0.785249423700342,0.213700955389482,0.00104962091017577,"Empire",TRUE
